#Created by Dan	Scolnic	based on average supercal corrections from http://arxiv.org/abs/1508.05361 with	data from http://arxiv.org/abs/1310.3824
#zHD has coherent flow corrections from Turnbull, Hudson et al.  z is the heliocentric redshift.

#To use this for cosmology, one should make a cut of abs(x1)<3, abs(c)<0.3, fitprob>0.01, pkmjderr<2.0, x1err<1.0, and some reasonable 3-4 sigma cut on Hubble Residual (mures) outliers.

NVAR: 40 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MURES MUPULL sbar cbar ERRCODE 
SN: 13411 13411 1 120 82S 0.16180 0.00001 0.16300 0.00001 8.9220 0.1300 29.3183 25.8234 17.1929 53987.480 0.305 1.8293 0.3805 1.65365e-02 3.34995e-02 20.0621 5.19922e-02 1.69503e-04 8.31443e-06 3.94470e-03 -2.35865e-06 -1.98814e-07 47 33.3933 0.9328 -44.810089 0.191620 18.0635   39.6308  0.0968  0.173  1.788  1.417  0.046 0 
SN: 13425 13425 1 120 82S 0.21114 0.00001 0.21261 0.00001 10.3630 0.1480 10.5792 9.0375 8.4647 53992.996 1.171 -9.53084e-01 0.6010 0.2541 5.84953e-02 21.5961 7.37911e-02 4.12645e-05 2.90200e-06 2.87279e-03 -3.67248e-07 -1.22988e-07 39 24.4765 0.9664 -21.458405 0.054955 14.8988   40.0388  0.1611 -0.060 -0.371 -0.822  0.236 0 
SN: 13578 13578 1 120 82N 0.22669 0.00001 0.22800 0.00001 9.1210 0.1100 24.0937 16.6645 12.4181 53998.766 0.402 -1.83867e-01 0.3823 -4.08034e-02 3.64628e-02 20.7943 3.91798e-02 8.63523e-05 3.17301e-06 1.37523e-03 -5.02991e-07 -7.45156e-08 41 30.9567 0.8954 17.394630 0.704045 8.1465   40.2590  0.1096 -0.010 -0.095 -0.153 -0.045 0 
SN: 13610 13610 1 120 82N 0.29683 0.00001 0.29831 0.00001 10.4710 9.40000e-02 16.9133 13.3519 8.0093 53997.008 0.257 0.1647 0.5485 -9.88841e-02 4.15252e-02 21.1141 4.35525e-02 6.43212e-05 2.63258e-06 1.79666e-03 -7.99484e-07 -5.16795e-08 65 33.8716 0.9996 -33.985352 0.726163 6.1408   40.8076  0.1458 -0.127 -0.874  0.479 -0.125 0 
SN: 13689 13689 1 120 82N 0.25029 0.00001 0.25177 0.00001 10.4500 7.00000e-02 25.8258 18.6884 11.7448 54000.164 0.500 1.1847 0.3916 -1.48980e-01 3.69941e-02 20.6937 4.05961e-02 9.47346e-05 3.60922e-06 1.87817e-03 -6.20916e-07 -8.45584e-08 42 27.0186 0.9647 4.016017 0.807471 7.1836   40.6853  0.1106  0.172  1.556  0.876 -0.108 0 
SN: 13736 13736 1 120 82S 0.14882 0.00001 0.15021 0.00001 9.6780 8.00000e-02 43.4166 37.4233 21.6847 54015.793 0.132 1.1265 0.1681 -2.57926e-02 2.28942e-02 19.7046 2.82800e-02 2.35600e-04 6.21725e-06 4.53174e-04 -3.83600e-07 -1.07403e-07 68 89.9938 3.83762e-02 -23.166748 1.030895 8.6805   39.3062  0.0587  0.043  0.734  1.080 -0.014 0 
SN: 13796 13796 1 120 82S 0.14729 0.00001 0.14870 0.00001 10.3250 5.50000e-02 54.2791 47.1945 26.4573 54010.461 0.119 0.8020 0.1191 -2.03446e-02 2.16866e-02 19.5684 2.59429e-02 2.67085e-04 6.45864e-06 1.82566e-04 -1.65491e-07 -1.07585e-07 65 41.9998 0.9881 -9.308502 0.532802 7.8554   39.1076  0.0530 -0.131 -2.481  0.905 -0.069 0 
SN: 14019 14019 1 120 82S 0.21513 0.00001 0.21640 0.00001 9.9310 9.30000e-02 11.7320 10.4872 7.4446 54012.195 0.418 -3.06894e-01 0.4143 -2.64669e-02 4.68212e-02 21.1624 5.22392e-02 6.15252e-05 3.03260e-06 4.57838e-03 -6.79810e-07 -9.50851e-08 59 43.7021 0.9437 -43.357666 -0.647988 6.5800   40.5654  0.1276  0.424  3.320 -0.867  0.088 0 
SN: 14024 14024 1 120 82S 0.14478 0.00001 0.14600 0.00001 8.9340 0.1980 23.0717 19.7108 14.6349 54011.168 0.211 -1.92108e+00 0.2004 3.15464e-02 3.18123e-02 20.1974 3.64477e-02 1.49640e-04 5.10862e-06 9.34072e-04 -2.88096e-07 -1.24995e-07 77 38.5261 0.9999 -41.801483 0.916269 6.9842   39.1946  0.0777 -0.001 -0.013 -1.915  0.029 0 
SN: 14108 14108 1 120 82S 0.13243 0.00001 0.13300 0.00001 8.9530 0.2330 37.4216 35.0021 21.6790 54010.199 0.180 0.2429 0.1482 -6.43991e-03 2.41256e-02 19.8817 2.87338e-02 2.00142e-04 5.36743e-06 2.97879e-04 -1.47317e-07 -1.02447e-07 77 79.5646 0.3982 53.594536 -1.123298 7.9573   39.2995  0.0582  0.324  5.570 -0.034  0.107 0 
SN: 14279 14279 1 120 82N 0.04428 0.00001 0.04539 0.00001 10.5310 9.30000e-02 217.1480 83.5160 35.0183 54022.012 0.061 -1.46533e-01 4.78582e-02 9.57334e-02 2.23373e-02 17.2821 2.51296e-02 2.19354e-03 5.13620e-05 -1.18053e-04 -2.83916e-07 -8.66918e-07 41 102.9419 3.07831e-07 18.488691 0.371556 9.5696   36.3288  0.0545 -0.182 -3.346 -0.094  0.024 0 
SN: 14331 14331 1 120 82N 0.21975 0.00001 0.22116 0.00001 9.6960 9.50000e-02 18.6841 14.4240 10.3801 54013.559 0.229 0.1762 0.3028 1.46312e-03 3.85803e-02 20.9731 4.11886e-02 7.32415e-05 2.83187e-06 1.25218e-03 -4.19812e-07 -6.88874e-08 52 46.4409 0.6914 7.888624 -0.135905 8.1921   40.3572  0.1104  0.162  1.470 -0.018  0.045 0 
SN: 14397 14397 1 120 82N 0.38492 0.00001 0.38653 0.00001 10.5480 0.1160 7.7472 7.6934 3.8582 54014.195 0.777 -1.15114e+00 0.6095 -2.36549e-01 5.37349e-02 21.9460 7.23668e-02 2.98943e-05 2.06042e-06 7.58129e-03 -6.49302e-07 1.49108e-09 70 49.3570 0.9710 6.915999 0.649412 7.2151   41.8821  0.2025  0.292  1.440 -1.514 -0.181 0 
SN: 14421 14421 1 120 82N 0.17400 0.00001 0.17504 0.00001 11.5610 8.40000e-02 38.7612 23.5822 12.1608 54010.895 0.212 -6.78914e-01 0.1869 -9.00396e-02 2.44282e-02 20.1816 2.83130e-02 1.51832e-04 4.01144e-06 4.17358e-04 -2.13409e-07 -5.80711e-08 67 87.0629 5.03395e-02 31.829750 1.251967 8.5137   39.7296  0.0688  0.101  1.471 -0.782 -0.062 0 
SN: 14451 14451 1 120 82S 0.17789 0.00001 0.17900 0.00001 10.1240 7.10000e-02 35.0095 24.1071 17.7714 54011.785 0.185 0.3156 0.1736 -1.07653e-01 2.54592e-02 19.8873 2.99398e-02 1.99111e-04 5.56701e-06 6.96588e-04 -3.57958e-07 -1.01351e-07 70 82.8290 0.1401 -51.805115 0.927027 8.4718   39.6291  0.0652 -0.053 -0.813  0.371 -0.127 0 
SN: 14735 14735 1 120 82N 0.29936 0.00001 0.30044 0.00001 10.3260 0.1090 15.2172 13.0095 9.1241 54013.809 0.480 1.34526e-02 0.4352 2.95037e-02 4.36115e-02 21.4370 4.68215e-02 4.77765e-05 2.10539e-06 2.20896e-03 -5.04218e-07 -4.43824e-08 66 60.0596 0.6826 35.157928 0.348311 7.6927   40.7113  0.1390 -0.242 -1.738  0.413 -0.029 0 
SN: 14871 14871 1 120 82S 0.11845 0.00001 0.11900 0.00001 9.1470 7.00000e-02 54.2801 51.6888 31.9142 54027.352 0.127 1.2915 0.1142 -4.65930e-02 2.11488e-02 19.1695 2.61946e-02 3.85653e-04 9.41745e-06 1.23443e-04 -2.31280e-07 -1.57251e-07 67 58.5119 0.7607 54.277054 0.009282 7.1841   38.8587  0.0509  0.145  2.844  1.179  0.003 0 
SN: 14979 14979 1 120 82S 0.17653 0.00001 0.17710 0.00001 10.0890 6.60000e-02 40.1954 27.1210 16.6668 54025.625 0.108 0.2323 0.1360 -1.18116e-01 2.42235e-02 19.9119 2.83014e-02 1.94636e-04 5.14020e-06 2.50051e-04 -2.15659e-07 -8.94297e-08 82 62.8790 0.9424 54.946415 0.992728 6.8295   39.6745  0.0621  0.018  0.291  0.223 -0.114 0 
SN: 15057 15057 1 106 82N 0.24552 0.00001 0.24684 0.00001 9.4670 9.60000e-02 10.8767 8.5196 6.8517 54016.695 0.409 -2.34964e+00 0.5830 -1.00603e-02 5.90222e-02 21.6317 7.14075e-02 3.99325e-05 2.71460e-06 6.70583e-03 -9.80572e-07 -7.80589e-08 49 37.7184 0.8795 17.881176 0.409410 8.0234   40.6978  0.1846  0.233  1.264 -2.706  0.042 0 
SN: 15129 15129 1 120 82S 0.19611 0.00001 0.19739 0.00001 10.9710 6.60000e-02 28.5465 20.0740 14.6274 54023.855 0.254 -6.86641e-01 0.2337 -7.21726e-02 3.01948e-02 20.4136 3.33028e-02 1.22617e-04 3.81932e-06 5.03836e-04 -3.25636e-07 -7.51055e-08 71 73.2518 0.4041 -41.097717 -0.321506 6.6877   39.9052  0.0850 -0.013 -0.154 -0.663 -0.078 0 
SN: 15161 15161 1 120 82N 0.24852 0.00001 0.24955 0.00001 11.0650 6.80000e-02 16.9309 15.9283 11.3741 54025.371 0.376 -2.30495e-01 0.3231 -5.34843e-02 4.20093e-02 20.9304 4.36991e-02 7.61828e-05 3.12878e-06 3.54663e-03 -5.48427e-07 -8.65947e-08 41 44.1441 0.3811 35.842754 0.818932 8.0060   40.4278  0.1116 -0.064 -0.570 -0.166 -0.074 0 
SN: 15213 15213 1 120 82N 0.30632 0.00001 0.30700 0.00001 10.7210 8.90000e-02 9.4423 9.1250 6.9439 54026.398 0.712 -1.91662e-02 0.6371 -8.76038e-02 5.87089e-02 21.4696 6.52198e-02 4.63609e-05 2.87023e-06 1.34501e-02 -1.33600e-06 -8.57424e-08 63 38.0504 0.9946 53.019093 -0.100221 5.3946   41.1024  0.1739  0.095  0.549 -0.156 -0.068 0 
SN: 15219 15219 1 120 82N 0.24637 0.00001 0.24742 0.00001 11.0810 7.80000e-02 26.4482 17.1945 12.0059 54030.961 0.344 -1.27159e-01 0.3891 -1.55003e-01 3.56054e-02 20.7818 3.54027e-02 8.73571e-05 2.89541e-06 1.87170e-03 -4.33097e-07 -6.43620e-08 34 27.2408 0.7878 34.610996 0.226584 5.6335   40.6084  0.1066  0.138  1.295 -0.368 -0.122 0 
SN: 15234 15234 1 120 82N 0.13514 0.00001 0.13636 0.00001 10.5240 6.10000e-02 38.7582 33.9116 16.4142 54032.781 0.203 0.8909 0.2084 0.1265 2.71963e-02 20.1882 3.17836e-02 1.50916e-04 4.48318e-06 8.14053e-04 -2.68732e-07 -9.81306e-08 45 49.6094 0.2946 16.958260 0.828089 6.1807   39.2847  0.0668  0.251  3.754  0.590  0.207 0 
SN: 15259 15259 1 120 82S 0.21054 0.00001 0.21200 0.00001 9.7890 0.2560 26.4516 23.0645 14.8232 54026.312 0.283 0.4916 0.2777 -1.59257e-02 3.30628e-02 20.5232 3.48265e-02 1.10851e-04 3.61334e-06 4.86863e-04 -3.68561e-07 -8.43806e-08 50 56.3782 0.2487 -22.455933 -0.407883 8.2379   40.0053  0.0935 -0.086 -0.925  0.628 -0.042 0 
SN: 15287 15287 1 120 82N+82S 0.23630 0.00001 0.23768 0.00001 10.6210 0.1520 24.0921 18.6765 13.1798 54029.789 0.331 1.1158 0.3047 -4.73967e-02 3.30691e-02 20.8505 3.34136e-02 8.19971e-05 2.56270e-06 7.50427e-04 -2.70202e-07 -5.84596e-08 67 64.3833 0.5680 -36.040344 -1.057502 6.4669   40.5176  0.0950  0.146  1.538  0.895 -0.009 0 
SN: 15301 15301 1 106 82S 0.17851 0.00001 0.17983 0.00001 9.9150 7.80000e-02 29.3148 21.6805 13.0267 54035.375 0.233 -3.27543e-01 0.2326 -1.98420e-02 2.82222e-02 20.3752 3.28254e-02 1.27037e-04 3.89941e-06 1.37771e-03 -3.42344e-07 -7.80672e-08 58 60.6803 0.3795 -36.420135 0.589065 8.4625   39.7548  0.0729  0.061  0.843 -0.392 -0.003 0 
SN: 15354 15354 1 120 82N 0.22068 0.00001 0.22210 0.00001 10.7830 8.10000e-02 14.0455 11.7408 8.5534 54024.555 0.510 -2.14654e+00 0.3634 8.51589e-02 4.92645e-02 21.2468 5.01933e-02 5.69225e-05 2.69329e-06 1.01263e-03 -3.35550e-07 -8.27991e-08 48 47.3110 0.5010 6.773573 -0.126062 8.1858   40.0462  0.1403 -0.159 -1.134 -1.964  0.036 0 
SN: 15383 15383 1 120 82N 0.31494 0.00001 0.31606 0.00001 10.7860 0.1620 10.9077 10.2463 7.0041 54030.484 0.187 0.1460 0.6842 -4.02091e-02 4.94462e-02 21.5777 5.15304e-02 4.19670e-05 2.03983e-06 3.53516e-03 -8.18052e-07 -3.66530e-08 54 62.3600 0.2033 34.149475 -0.155238 7.6014   41.0867  0.1801  0.007  0.037  0.145 -0.040 0 
SN: 15421 15421 1 120 82S 0.18443 0.00001 0.18544 0.00001 10.1660 7.00000e-02 32.8788 22.5892 14.4319 54035.141 0.236 0.1922 0.2641 -4.17700e-02 2.50940e-02 20.3692 2.97805e-02 1.27736e-04 3.55213e-06 9.18798e-04 -3.40593e-07 -6.09622e-08 59 44.7339 0.9153 33.741573 0.602397 5.9313   39.8895  0.0716  0.122  1.707 -0.030 -0.012 0 
SN: 15440 15440 1 120 82S 0.26129 0.00001 0.26225 0.00001 10.8520 0.1200 13.3467 12.5729 9.2774 54031.141 0.427 -5.45073e-01 0.5266 6.00107e-02 2.26181e-02 21.3104 3.93667e-02 5.36818e-05 1.98212e-06 1.43602e-03 -5.24448e-07 -1.66780e-08 47 41.4692 0.7002 39.720623 0.090015 6.3441   40.4120  0.1077 -0.202 -1.878  0.264  0.041 0 
SN: 15443 15443 1 120 82S 0.18123 0.00001 0.18191 0.00001 10.3390 6.10000e-02 47.1928 32.8813 20.8494 54041.285 0.171 1.5680 0.1838 -3.83887e-02 2.30259e-02 19.9250 2.71772e-02 1.92313e-04 4.87456e-06 6.70000e-04 -3.02097e-07 -8.29871e-08 61 61.3585 0.4630 49.867359 -0.318126 5.0732   39.6274  0.0592 -0.094 -1.580  1.692 -0.069 0 
SN: 15456 15456 1 120 82N 0.38048 0.00001 0.38210 0.00001 10.9230 9.10000e-02 8.5323 8.5086 5.8888 54030.340 0.875 -1.12619e+00 0.8313 -9.63463e-02 6.04733e-02 21.7163 6.03410e-02 3.69391e-05 2.11105e-06 1.49558e-02 -9.90103e-07 -3.39642e-08 52 49.3737 0.6162 -28.132843 -0.903483 6.5062   41.2212  0.2038 -0.340 -1.668 -0.464 -0.165 0 
SN: 15461 15461 1 120 82N 0.18481 0.00001 0.18617 0.00001 10.5160 7.50000e-02 31.9135 23.5738 16.1571 54037.016 0.179 -1.77588e-01 0.2130 -1.10406e-01 2.53775e-02 20.0918 3.12527e-02 1.64920e-04 4.81617e-06 1.06885e-03 -4.44332e-07 -8.50169e-08 44 28.9637 0.9608 -33.152588 -0.494767 5.8948   39.7731  0.0671 -0.004 -0.054 -0.165 -0.113 0 
SN: 15467 15467 1 120 82N 0.20847 0.00001 0.20978 0.00001 10.4300 4.40000e-02 25.8236 20.4533 11.8740 54038.898 0.198 0.8063 0.2670 -6.87776e-02 3.41410e-02 20.3194 3.95543e-02 1.33729e-04 4.96168e-06 2.37988e-03 -7.49480e-07 -1.23318e-07 32 25.8411 0.7706 -39.980164 -0.177530 7.4329   40.0095  0.0875 -0.057 -0.647  0.878 -0.087 0 
SN: 15504 15504 1 119 82N 0.26820 0.00001 0.26975 0.00001 11.0890 0.1310 10.0575 8.6885 7.6093 54040.223 0.684 2.4621 0.7976 0.1802 5.74839e-02 21.5793 7.45367e-02 4.19059e-05 2.97793e-06 1.83426e-02 -1.88395e-06 -1.11507e-07 32 42.6202 9.93580e-02 -14.298706 -0.876543 7.0818   40.7293  0.1732  0.045  0.261  2.357  0.186 0 
SN: 15583 15583 1 120 82S 0.17706 0.00001 0.17800 0.00001 9.4340 0.1180 30.1359 20.4504 14.8326 54041.012 0.191 -2.84812e-01 0.2104 2.66062e-02 2.95162e-02 20.4625 3.35303e-02 1.17221e-04 3.67655e-06 1.32541e-03 -3.20903e-07 -7.68473e-08 52 58.0938 0.2609 37.730946 0.946205 5.9655   39.7041  0.0753  0.035  0.470 -0.311  0.036 0 
SN: 15756 15756 1 120 82N 0.38504 0.00001 0.38670 0.00001 11.6620 0.1700 7.5562 6.3407 4.3759 54035.871 0.858 -8.95418e-01 0.7440 -2.59543e-01 6.21911e-02 22.1651 7.89750e-02 2.44332e-05 1.84347e-06 1.05938e-02 -7.04475e-07 8.53103e-09 50 37.2719 0.9086 0.374762 0.275882 6.4874   42.2082  0.2380  0.617  2.590 -1.714 -0.142 0 
SN: 15776 15776 1 120 82N 0.31582 0.00001 0.31696 0.00001 11.2110 0.1010 12.5493 9.4449 5.7579 54033.855 0.510 -2.19800e+00 0.6002 -1.42354e-01 5.17762e-02 21.5748 5.27253e-02 4.20809e-05 2.09396e-06 7.80905e-03 -7.10676e-07 -3.45910e-08 48 47.2648 0.5029 32.829376 -0.998278 5.3331   41.0723  0.1690 -0.015 -0.089 -2.165 -0.147 0 
SN: 15868 15868 1 120 82S 0.24973 0.00001 0.25072 0.00001 10.3870 9.40000e-02 26.4501 17.4638 10.8789 54044.348 0.223 0.3201 0.2687 -1.52235e-01 3.63706e-02 20.7382 3.82964e-02 9.09353e-05 3.26473e-06 1.88404e-03 -4.51041e-07 -7.62456e-08 38 26.1844 0.9264 38.099785 -0.713692 5.6218   40.6188  0.0994  0.116  1.165  0.213 -0.120 0 
SN: 15901 15901 1 120 82N 0.20368 0.00001 0.20474 0.00001 9.9690 8.50000e-02 26.4567 18.0660 13.6929 54045.504 0.211 5.45382e-02 0.2600 -5.81624e-02 3.35128e-02 20.4969 3.79202e-02 1.13563e-04 4.03635e-06 1.97147e-03 -5.02609e-07 -1.01585e-07 29 32.0251 0.3188 31.976217 -0.535478 5.8298   40.0488  0.0850  0.042  0.493  0.014 -0.047 0 
SN: 16021 16021 1 120 82S 0.12336 0.00001 0.12460 0.00001 10.1350 6.00000e-02 60.3108 51.6928 28.5521 54049.117 0.115 -3.43787e-01 0.1289 -3.57209e-02 2.36927e-02 19.3470 2.90666e-02 3.27483e-04 8.88554e-06 8.07232e-04 -4.31067e-07 -1.72463e-07 37 36.3064 0.5014 13.843588 -0.388888 6.2488   38.7736  0.0524 -0.048 -0.921 -0.319 -0.057 0 
SN: 16032 16032 1 120 82S 0.20318 0.00001 0.20400 0.00001 -9 -9 25.2179 17.4724 10.7966 54046.395 0.177 -7.42875e-01 0.2356 -1.09564e-01 3.42045e-02 20.4913 3.69909e-02 1.14147e-04 3.95598e-06 1.68165e-03 -4.24739e-07 -9.82913e-08 42 24.4495 0.9861 44.069103 -0.410824 4.9801   40.0909  0.0873  0.093  1.063 -0.818 -0.082 0 
SN: 16073 16073 1 120 82N+82S 0.15339 0.00001 0.15472 0.00001 9.7510 8.70000e-02 43.4167 35.0055 20.4534 54051.520 0.165 0.7405 0.1927 -1.95365e-02 2.28499e-02 19.9794 2.78610e-02 1.82906e-04 4.75427e-06 8.70856e-04 -3.16083e-07 -8.58472e-08 73 81.4669 0.2327 8.107703 -1.054078 5.2536   39.5076  0.0561  0.174  3.103  0.507  0.033 0 
SN: 16093 16093 1 120 82N 0.33439 0.00001 0.33603 0.00001 10.2150 0.1230 7.7750 7.1293 6.4217 54045.062 0.630 1.0254 0.7555 -6.65136e-02 5.76171e-02 21.5858 7.38307e-02 4.16567e-05 2.93122e-06 1.31260e-02 -1.72386e-06 -6.19790e-08 41 39.1909 0.5512 -9.637573 1.132359 6.7335   41.2995  0.2002  0.065  0.324  0.902 -0.057 0 
SN: 16099 16099 1 120 82N+82S 0.19580 0.00001 0.19695 0.00001 10.6560 8.80000e-02 26.4612 23.0754 16.1596 54054.449 0.426 2.0428 0.4555 2.26746e-02 2.70766e-02 20.4305 3.31933e-02 1.20725e-04 3.74783e-06 4.65126e-03 -9.76476e-07 -7.95654e-08 68 65.4122 0.5665 26.420853 -1.054454 5.0650   40.0101  0.0790  0.097  1.233  1.701  0.036 0 
SN: 16106 16106 1 120 82S 0.24973 0.00001 0.25120 0.00001 11.0350 0.1080 13.0388 12.1546 9.2973 54045.477 0.328 -5.51194e-01 0.3935 -1.53286e-01 4.67075e-02 20.7558 5.09593e-02 8.94670e-05 4.29926e-06 5.97476e-03 -1.11676e-06 -1.22986e-07 37 50.2462 7.18089e-02 -27.910706 -1.148804 5.5884   40.5178  0.1268  0.010  0.079 -0.555 -0.152 0 
SN: 16116 16116 1 120 82S 0.15509 0.00001 0.15649 0.00001 9.5200 8.10000e-02 43.4205 37.4258 17.2079 54053.332 0.252 0.5277 0.3055 -1.04205e-01 2.47182e-02 19.6986 2.89665e-02 2.36890e-04 6.40507e-06 2.57683e-03 -8.26772e-07 -1.21307e-07 30 29.1347 0.5105 -4.698029 -1.105868 6.0798   39.4595  0.0628  0.099  1.577  0.319 -0.081 0 
SN: 16165 16165 1 120 82N 0.15596 0.00001 0.15700 0.00001 -9 -9 41.7453 32.8872 22.1297 54052.887 0.198 0.3424 0.2284 -3.05245e-02 2.44273e-02 19.8727 2.96866e-02 2.01800e-04 5.59381e-06 1.42759e-03 -5.27969e-07 -1.07167e-07 32 37.4706 0.2325 30.733070 -0.533955 6.0704   39.3792  0.0604  0.011  0.181  0.335 -0.029 0 
SN: 16206 16206 1 120 82N 0.15837 0.00001 0.15973 0.00001 10.9270 7.80000e-02 31.9200 25.2311 16.1746 54057.023 0.260 -2.66574e+00 0.5905 -2.18510e-02 3.20763e-02 20.1170 3.47432e-02 1.61144e-04 5.23993e-06 8.95347e-03 -1.53708e-06 -1.30850e-07 24 27.0291 0.3544 5.788113 -0.053729 3.4525   39.1754  0.0874 -0.234 -2.678 -1.677 -0.055 0 
SN: 16211 16211 1 120 82N 0.30938 0.00001 0.31099 0.00001 11.5280 9.30000e-02 6.0095 5.7366 4.0326 54041.488 0.611 -1.94119e+00 0.6646 6.53832e-03 7.72779e-02 21.8537 8.36715e-02 3.25479e-05 2.60746e-06 1.05299e-02 -1.10799e-06 -8.08308e-08 43 21.8402 0.9970 -11.836029 0.266791 6.8591   40.9256  0.2410 -0.114 -0.472 -1.804 -0.023 0 
SN: 16213 16213 1 120 82N 0.24857 0.00001 0.25000 0.00001 -9 -9 20.8455 16.9269 11.0146 54053.590 0.430 0.2921 0.4425 -9.88044e-02 3.81733e-02 20.8524 3.82822e-02 8.18548e-05 2.93762e-06 4.20177e-03 -6.26562e-07 -7.31765e-08 26 13.9380 0.9738 8.970990 0.258314 5.6188   40.5635  0.1096  0.068  0.616  0.176 -0.084 0 
SN: 16281 16281 1 120 82S 0.18507 0.00001 0.18652 0.00001 10.3940 0.1090 33.9137 20.0847 15.9319 54055.434 0.350 -8.13737e-01 0.5390 -7.71558e-02 3.07662e-02 20.2000 3.46346e-02 1.49280e-04 4.83874e-06 6.35985e-03 -1.25607e-06 -1.06842e-07 24 19.5539 0.7218 -7.057922 -0.668143 5.9260   39.6892  0.0908 -0.092 -1.014 -0.455 -0.092 0 
SN: 16314 16314 1 120 82N+82S 0.06142 0.00001 0.06257 0.00001 9.0880 6.80000e-02 180.9543 135.7139 120.6363 54067.012 0.328 0.7437 0.3519 -7.21453e-02 1.66029e-02 17.5255 1.85513e-02 1.75314e-03 3.02122e-05 1.04890e-03 -6.18987e-07 -3.40031e-07 32 14.6728 0.9976 -39.071136 -0.843530 4.7092   37.2171  0.0576 -0.018 -0.307  0.848 -0.076 0 
SN: 16352 16352 1 120 82N 0.25074 0.00001 0.25227 0.00001 10.3740 9.50000e-02 25.8260 18.6912 12.1544 54059.102 0.659 0.2392 0.8248 -1.48492e-01 3.87213e-02 20.5781 3.65740e-02 1.05382e-04 3.61035e-06 1.31363e-02 -1.46028e-06 -9.32351e-08 17 25.5893 8.22755e-02 -13.750732 -0.873437 3.1942   40.4358  0.1264 -0.082 -0.652  0.625 -0.159 0 
SN: 16473 16473 1 120 82S 0.21614 0.00001 0.21755 0.00001 10.2010 0.1280 25.2226 16.4166 10.1018 54062.547 0.799 -9.52155e-01 0.8156 -1.61425e-01 4.07928e-02 20.4707 3.77293e-02 1.16334e-04 4.11365e-06 1.22669e-02 -4.89469e-07 -8.76877e-08 19 20.7894 0.3486 -31.387909 0.588463 4.9183   40.2018  0.1267  0.047  0.372 -1.104 -0.155 0 
SN: 16619 16619 1 120 82S 0.11402 0.00001 0.11510 0.00001 8.7010 0.1480 77.5458 57.1374 31.9203 54069.723 0.644 -4.45557e-02 0.5573 -7.87115e-02 2.58065e-02 18.9021 3.26683e-02 4.93377e-04 1.50706e-05 7.63620e-03 3.35828e-06 -1.36002e-07 15 17.3364 0.2992 25.938692 -1.111990 5.3632   38.5037  0.0551 -0.132 -2.403  0.523 -0.111 0 
SN: 16641 16641 1 120 82S 0.11389 0.00001 0.11500 0.00001 10.5060 0.1080 60.3085 41.7455 24.1042 54069.219 0.705 1.0930 0.6818 4.38885e-02 3.04141e-02 19.4510 3.11535e-02 2.97579e-04 8.66225e-06 1.27660e-02 -7.93358e-07 -1.61591e-07 20 16.9940 0.6534 23.561129 -0.403735 5.3636   38.8319  0.0712  0.198  2.777  0.021  0.062 0 
SN: 16737 16737 1 120 82N 0.19880 0.00001 0.20000 0.00001 10.2020 8.20000e-02 22.5957 15.7056 9.9153 54068.781 1.113 -4.55016e-01 0.8442 -5.80654e-02 5.10511e-02 20.2575 6.26202e-02 1.41574e-04 8.40536e-06 1.36833e-02 1.61917e-06 -9.91342e-08 10 8.7894 0.6413 -47.167358 -0.952379 4.1569   39.7378  0.1520 -0.212 -1.397 -0.030 -0.109 0 
SN: 16793 16793 1 120 82S 0.22059 0.00001 0.22200 0.00001 -9 -9 15.7025 11.2722 7.1238 54072.602 1.597 1.6981 1.6199 -4.51057e-02 5.56208e-02 20.4354 0.1014 1.20182e-04 1.17652e-05 2.59226e-02 -1.11956e-05 -2.28191e-07 13 8.6648 0.8519 -31.424652 0.446912 4.9004   40.1769  0.2924 -0.027 -0.093  1.850 -0.047 0 
SN: 17168 17168 1 120 82S 0.18376 0.00001 0.18519 0.00001 9.7570 8.00000e-02 29.3242 23.5752 15.6933 54356.965 0.299 0.5357 0.3153 -4.18217e-02 3.06912e-02 20.3276 3.69724e-02 1.32729e-04 4.59764e-06 1.12447e-03 -7.04114e-07 -9.05412e-08 39 25.6452 0.9508 -20.276215 -1.167160 9.3306   39.8962  0.0920  0.132  1.437  0.295 -0.012 0 
SN: 17215 17215 1 120 82N 0.18079 0.00001 0.18136 0.00001 11.3310 6.80000e-02 22.1218 21.6803 13.0279 54350.996 0.691 0.3010 0.4185 9.27062e-03 3.70943e-02 20.3093 4.43438e-02 1.34983e-04 5.62714e-06 1.09678e-03 -5.77049e-07 -1.41954e-07 32 26.3960 0.7855 54.926323 1.092211 13.5602   39.6866  0.1094 -0.027 -0.247  0.373  0.001 0 
